url,Question,Answer
https://www.agnoshealth.com/forums/%E0%B8%AB%E0%B8%B9%E0%B8%94%E0%B8%AB%E0%B8%87%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88/894,คือผมเป็นหูดหงอนไก่ ตอนแรกที่เห็นนึกว่า เป็นแผลเพราะทำการช่วยตัวเองบ่อยครั้ง แต่ก็ไม่น่าใช่พอลองเอาไฟส่องดูดีๆ มันเหมือนเป็นเนื้องอกอ่อนๆ ลักษณะเหมือนหูด ตอนแรกขึ้นมาจุดเดียว ก็เริ่มล่ามไป2-3จุด ว่าจะซื้อยามาทา แต่ก็ยังไม่ได้ซื้อ แต่ก็วันนี้ พอมาดูอีกที หูดที่เป็นมันหายไปแบบ เหมือนไม่มีอะไรเกิดขึ้นมาก่อนเลยครับ ไม่มีรอยแผลหรืออะไรเลย แบบ2-3จุดที่เป็น ก็หายไปหมดเลย ลองดูหลายรอบมากครับ ก็ไม่มีจริงๆ แบบหายเหมือนได้แบบหายเหมือนไม่เคยเป็น ก่อนหน้านี้เมื่อปีที่แล้ว ผมมีเพศสัมพันธ์แบบไม่ใส่ถุงบ่อยครั้งครับ แต่เพิ่งมาเห็นตอนเดือน มิถุนายนครับว่าเป็น พอหายเลยไปหาในเน็ตว่ามันสามารถหายเองได้เหรอ แต่คำตอบที่พบคือเขาบอกไม่สามารถหายเองได้ เลยเกิดความสับสน เลยอยากถามแพทย์ที่เชียวชาญครับ,หูดหงอนไก่ปกติไม่ได้หายเองครับ ในกรณีนี้ก็อาจเป็นจุดที่เป็นจากสาเหตุอื่น จุดที่เกิดจากความไม่สะอาด หรือติดเชื้อบางอย่าง แต่ไม่ว่าอย่างไรถ้าตอนนี้ไม่มีตามที่กล่าวแล้วก็ยังไม่ต้องทำอะไรเพิ่มครับ หลังจากนี้ก็พยายามรักษาความสะอาดอวัยวะเพศตามปกติ แนะนำให้สวมถุงยางป้องกันทุกครั้งที่มีเพศสัมพันธ์ก็เพียงพอครับ
https://www.agnoshealth.com/forums/%E0%B8%8A%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B9%87%E0%B8%87/798,สวัสดีค่ะ มีอาการกระตุกตลอดเวลา เป็นที่เท้าบ้าง แขน นิ้วมือกระดิก หน้า ปาก  ส่วนมากจะเป็นตอนที่นอนเฉยๆหรือตอนกำลังที่จะเคลิ้มหลับค่ะ ชอบกระตุกจนนอนไม่ได้ค่ะ ครั้งหนึ่งตกใจตื่นเพราะกระตุกที่หน้าแบบแรงมากแบบพยักไปเอง ทำให้ไม่กล้านอนเพราะไม่ชอบเวลากระตุก ช่วงก่อนๆเป็นไม่มากค่ะ แต่ช่วงนี้แทบทุกวัน กังวลมากค่ะ จะเป็นอะไรมั้ยคะ,อาการกล้ามเนื้อกระตุกโดยไม่สามารถสาเหตุ มีสาเหตุได้จากหลายอย่าง และต้องพึ่งการตรวจเพิ่มเติมทางห้องปฎิบัติการหลายอย่าง จากอาการที่บอกยังไม่สามารถบอกถึงโรคได้อย่างชัดเจนนะครับ แนะนำให้พบผู้เชี่ยวชาญโดยตรงเพื่อหาสาเหตุจะดีกว่าครับ แนะนำเป็นแพทย์อายุรกรรมระบบประสาท หรือแพทย์อายุรกรรมทั่วไปก็พอได้ครับ
https://www.agnoshealth.com/forums/%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/47,เป็นโควิค19 เชื้อหายมา 6-7วันแล้ว แต่ไอไม่หายเลย ส่วนใหญ่เป็นเฉพาะตอนค่ำกับเวลานอน มีขอแนะนำหรือยา ที่ทำให้หายมั้ยครับ,ปกติอาการไอมักจะเป็นต่อเนื่องได้นาน และมักหายช้าได้ครับ สามารถทานยาแก้ไอต่อได้เลยครับ เอาเป็นชื่อยา bromhexine ก็ได้หรือจะเป็นยาแก้ไอที่ทานอยู่แล้วก็ได้ จิบน้ำบ่อยๆ จะช่วยได้มาก และอมยาก็ช่วยได้เช่นกันครับ
https://www.agnoshealth.com/forums/%E0%B8%8B%E0%B8%B4%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%AA%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B0%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87/66,คือเป็นแผลที่ช่องคลอดค่ะเป็นแผลถลอกจุดๆเล็กๆ เเละเป็นแผลฉีดเป็นเส้นแตกตรงระหว่างด้านล่างรูช่องคลอดไปหาทวารค่ะ เป็นแบบนี้ขณะมีเพศสัมพันธ์,งดมีเพศสัมพันธ์ก่อนสองอาทิตย์ รอให้แผลหายครับ ระหว่างนี้ถ้ายังมีอาการเป็นมากขึ้น เช่นตกขาวผิดปกติ เยอะขึ้น สีเปลี่ยน กลิ่นเหม็น ควรไปตรวจเพิ่มที่รพ. ครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/276,อยากจะทราบว่าต้องกินยาอะไรเเล้ว55%นี้คือเป็นเเน่ๆเเล้วใช่ไหม,สวัสดีครับ ข้อมูลที่ได้รับจากการทำแบบคัดกรองนั้นเป็นเพียงการประเมินความเสี่ยงเบื้องต้นเท่านั้น ยังไม่ใช่การวินิจฉัยในทางการแพทย์ครับ การยืนยันการวินิจฉัยว่าเป็นโรคซึมเศร้าหรือไม่โดยมาตรฐานจะต้องประเมินโดยการพูดคุยกับจิตแพทย์เท่านั้นครับ จากข้อมูลที่ทำแบบคัดกรองที่พบว่ามีอารมณ์เศร้า เบื่อมากกว่าปกติ รู้สึกว่าตัวเองไร้ค่า และจากผลที่ออกมา หมอแนะนำว่าควรไปพบจิตแพทย์ที่โรงพยาบาลเพื่อประเมินอาการเพิ่มเติมเพื่อยืนยันการวินิจฉัยอีกครั้ง ถ้าหากเป็นโรคซึมเศร้าจริงก็จะได้มีการรักษาที่เหมาะสมต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B8%A0%E0%B8%B2%E0%B8%A7%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%9C%E0%B8%B4%E0%B8%94%E0%B8%9B%E0%B8%81%E0%B8%95%E0%B8%B4/231,หนูมีอาการนอนไม่หลับ   มีอาการหน้ามืด หูอื้อ อยู่ระยะหนึ่ง เเล้วก็ปวดหัว เป็นไมเกรน ไม่จดจ่อ ไม่มีสมาธิเลยค่ะ ส่งผลต่อการเรียนประมาณนึงเลย คิดว่าอยากรักษาเเต่กังวลค่าใช้จ่าย สามารถรักษาด้วยตัวเอง หรือถ้าไปหาคุณหมอจะมีค่าใช้จ่ายประมาณเท่าไหร่ได้คะ ควรทำยังไง,สวัสดีครับ การนอนไม่หลับจะส่งผลให้เกิดอาการปวดศีรษะ หรน้ามืด ทำให้สมาธิในระหว่างวันลดลงได้ครับ การแก้ไขนั้นจะต้องมีการตรวจหาสาเหตุของการนอนไม่หลับก่อนว่าเกิดจากอะไร เช่น ความเครียด ความกังวลบางอย่าง โรคซึมเศร้า พฤติกรรมการนอนที่ไม่เหมาะสม เพื่อให้สามารถให้การรักษาตามสาเหตุได้อย่างถูกต้องครับ ในเบื้องต้นหมอแนะนำให้ประบการนอนโดยให้เข้านอนเมื่อง่วงเต็มที่เท่านั้น ถ้าเข้านอนไปแล้วนอนไม่หลับภายใน 15-20 นาทีให้ลุกมาหากิจกรรมเบาๆทำก่อน เมื่อง่วงจึงค่อยกลับไปนอนใหม่ ให้ตื่นนอนเวลาเดียวกันทุกวัน ไม่นอนกลางวัน ก่อนนอนประมาณ 1 ชั่วโมงไม่ควรทำอะไรที่ต้องใช้ความคิดหรือทำให้เกิดความตื่นเต้น แต่ถ้าอาการไม่ดีขึ้นก็ควรไปพบจิตแพทย์เพื่อตรวจประเมินอาการเพิ่มเติมครับ ในกรณีที่มีปัญหาค่าใช้จ่ายหมอแนะนำให้เริ่มจากการไปพบแพทย์ในรพ.ตามสิทธิการรักษาก่อนเพื่อให้สามารถรักษาได้โดยไม่มีค่าใช้จ่ายครับ
https://www.agnoshealth.com/forums/%E0%B8%8B%E0%B8%B4%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%AA%20%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B0%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87/657,มีจุดคล้ำ 1 จุด บริเวณตัวอวัยวะเพศชาย ล่างหัวเห็ด ไม่รู้สึกเจ็บ ไม่มีหนอง ไม่แข็ง  ต้องไปตรวจไหมครับ ถ้าตรวจราคาเท่าไหร่,สวัสดีครับ ความผิดปกติที่พบได้ที่อวัยวะเพศและต้องไปพบแพทย์เพื่อรักษามีหลายแบบ เช่น แผลเรียบเจ็บ แผลขอบนูน ตุ่มหนอง ตุ่มแดงเจ็บ ก้อนหูด เป็นต้น โดยอาจมีอาการปัสสาวะแสบขัด หรือมีหนองจากปลายอวัยวะเพศร่วมด้วยหรือไม่ก็ได้ ซึ่งจากลักษณะอาการที่คนไข้แจ้งมายังไม่เข้ากับอาการของโรคใดชัดเจน หมอแนะนำให้สังเกตอาการก่อนได้ ถ้าจุดคล้ำนั้นลักษณะหน้าตาเหมือนๆเดิม หรือหายไปเองก็ไม่ต้องทำอะไร แต่ถ้ามีอาการที่เข้าได้กับที่หมออธิบายไปข้างต้น ควรมาพบแพทย์เพื่อตรวจรักษาต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B8%A5%E0%B8%B3%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/674,หลังจากแพทย์ให้ทานยาฆ่าเชื้อกี่วันถึงจะหายเป็นปกติครับ,โดยทั่วไปโรคลำไส้อักเสบหลังทานยาฆ่าเชื้อ 3-4 วัน อาการจะดีขึ้นแล้ว แต่บางรายอาจต้องให้เวลาลำไส้ปรับสมดุลอีก3-4 วันจึงจะหายเป็นปกติครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/561,ในช่วงเกือบสองเดือนที่ผ่านมา ผมรู้สึกว่าโลกนี้ไม่ได้น่าอยู่สำหรับผมอีกเเล้ว เเต่ละคืนไม่อยากนอนไม่อยากหลับ ถ้าหลับก็ไม่อยากที่จะตื่น รู้สึกว่าตัวเองเหม่อลอยบ่อยขึ้น ไม่ค่อยมีสมาธิ ผมเพิ่งเลิกกับเเฟนมาได้จะสองเดือนเเล้ว อาการเหล่านี้ก็เพิ่งเกิดขึ้นกับผมเมื่อไม่นานมานี้เองครับ ช่วงนี้ผมพูดเรื่องความตายกับคนรอบข้างบ่อยขึ้นเเทบจะทุกวัน มีความคิดที่อยากจะตายบ่อยขึ้น,สวัสดีครับ ลักษณะอาการที่เล่ามามีหลายๆอย่างที่บ่งบอกถึงความเสี่ยงในการเป็นโรคซึมเศร้าได้ครับ เช่น อาการนอนไม่หลับหรืออยากนอนมากเกินไป เหม่อลอยง่าย สมาธิไม่ดี มีความคิดอยากตายบ่อยๆ เมื่อมีอาการในลักษณะนี้หมอแนะนำว่าควรไปพบจิตแพทย์เพื่อตรวจประเมินอาการเพิ่มเติม เพื่อให้มีการยืนยันสาเหตุให้แน่ชัดและมีการรักษาที่เหมาะสม รวมถึงเพื่อหาแนวทางในการจัดการความเครียด เพื่อให้อารมณ์กลับมาดีขึ้นครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/489,เหตุผลแรกน่าจะมาจากการผิดหวังจากความรัก เรื่องราวผ่านมาเป็นปีๆ ช่วงนั้นร้องไห้ เครียด วิตกกังวล จมอยู่แต่กับความเศร้า จนกลายเป็นคนที่อะไรนิดอะไรหน่อยก็ร้องไห้ เป็นคนคิดมาก ยิ่งถ้าร้องไห้เยอะๆ ก็มีความคิดทำร้ายตัวเอง อย่างมากก็แค่ต่อยกำแพง รู้สึกว่าตนเองไร้ค่า ผิดหวังจากการเรียนขนาดตั้งแต่เข้าปี1ใหม่ๆ เวลาผ่านไปนานๆเท่าไรก็ยังเก็บเอาเรื่องที่ผิดหวังมาคิด คิดจนหยุดคิดไม่ได้ เป็นลูกคนกลาง น้อยใจครอบครัวบ่อย เกิดการน้อยใจ รู้สึกว่าเป็นภาระครอบครัว ไม่เคยทำอะไรให้ครอบครัวภูมิใจ คำพูดอะไรนิดอะไรหน่อยก็ร้องไห้ นำมาคิดทุกคำพูดไม่ว่าใครพูด ถ้าคิดเยอะๆก็นำเอาไปฝัน ตื่นมาก็ยิ่งคิดมากกว่าเดิม หากวันไหนทะเลาะกับแฟนมีอาการเศร้า ก็จะเศร้าซึมตลอดทั้งวัน บางครั้งเรียนไม่รู้เรื่องด้วยซ้ำ เหมือนเป็นคนขี้กังวลเกินเหตุ เวลาร้องไห้อยากอยู่คนเดียว เคยคิดที่จะอยากตายอยากจบปัญหาทุกอย่าง ไม่อยากร้องไห้ ไม่อยากคิดมาก มันทรมานเหมือนคนจะตาย เวลานอนก็เหมือนกันช่วงก่อนๆเวลาคิดเยอะจะชอบนอนไม่หลับ หรือบางทีเหมือนรู้สึกเหมือนดุบดิ้บที่เท้าบ่อยมาก ยากจะนอนหลับ,สวัสดีครับ การที่มีความเครียด ความผิดหวังสะสมมาเป็นเวลานาน อาจพัฒนาไปจนกลายเป็นโรคซึมเศร้าได้ เนื่องจากความเครียดเหล่านี้จะทำให้เกิดการเปลี่ยนแปลงของการทำงานของสารเคมีในสมองจนมีความผิดปกติไปจากเดิมครับ จากการคัดกรองในเบื้องต้นมีอาการหลายอย่างที่เข้าได้กับการเป็นโรคซึมเศร้าครับ ในกรณีนี้หมอแนะนำว่าควรไปพบจิตแพทย์ในโรงพยาบาลที่สะดวกเพื่อตรวจประเมินอาการยืนยันสาเหตุให้แน่ชัดอีกครั้งก่อน เพื่อที่จะได้มีการรักษาที่เหมาะสมต่อไปครับ
https://www.agnoshealth.com/forums/%E0%B8%8B%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A/1032,เจ็บขณะนอน กดไปเจ็บเหมือนร้าวซี่โครงหน้าอกค่อนไปทางซ้าย ควรรักษายังไงคะ อยู่ก็เป็นตอนนอน ขยับตัวก็ปวด หายใจก็ปวด,"จากอาการของคนไข้ เข้าได้กับภาวะซี่โครงอักเสบมากที่สุด การรักษาหลักจะเป็นการทานยาแก้อักเสบ เช่น Ibuprofen หรือ Celecoxib ร่วมกับยาทาแก้ปวด เช่น neotica balm, capsika gel อาการจะค่อยๆดีขึ้นใน 3-5 วันครับ"
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/68,ควรพบแพทย์มั้ยคะ แล้วต้องทำยังไงถึงจะดีขึ้นหรอคะ,ควรพบจิตแพทย์เพื่อรับคำปรึกษาครับ โรคนี้สามารถรักษาให้หายได้ ด้วยการทานยาร่วมกับการทำจิตบำบัดครับ
https://www.agnoshealth.com/forums/%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B9%89%E0%B8%B2/271,คิดมาก เครียด คิดฆ่าตัวเองบ่อยครั้ง โดนคนรอบข้างพูดจาเเรงๆใส่อยู่บ่อยครั้ง เเต่เขาคิดว่าเราเรียกร้องความสนใจ นั่งเรียนก็มีอาการกังวลขึ้นมา เเบบนี้ใช่ซึมเศร้ามั้ยคะ,สวัสดีครับ การที่มีความคิดอยากฆ่าตัวตายบ่อยๆ ร่วมกับการมีอาการต่างๆตามที่ได้รับการคัดกรองมา เช่น มีอารมณ์เศร้าเบื่อมากกว่าปกติ นอนไม่หลับ รู้สึกว่าตัวเองไร้ค่าเป็นลักษณะอาการที่บ่งบอกว่ามีความเสี่ยงต่อการเป็นโรคซึมเศร้าครับ แต่การยืนยันการวินิจฉัยโรคซึมเศร้าจะต้องมีการตรวจประเมินโดยจิตแพทย์ก่อน เพื่อให้มีการแยกจากโรคอื่นๆที่อาจมีความใกล้เคียงกัน เช่น การปรับตัวกับความเครียดไม่ได้ โรคไบโพลาร์ ในกรณีนี้หมอแนะนำว่าควรไปพบจิตแพทย์ที่โรงพยาบาลก่อน เพื่อที่จะได้มีการประเมินอาการเพื่อยืนยันสาเหตุและให้การรักษาที่เหมาะสมครับ ทั้งนี้ความเศร้าหรือความคิดอยากฆ่าตัวตายจากโรคซึมเศร้าไม่ใช่การเรียกร้องความสนใจ แต่เป็นอาการที่เกิดจากโรคที่เกิดจากการทำงานของสารเคมีในสมองที่ผิดปกติที่จะดีขึ้นได้ถ้าหากได้รับการรักษาครับ
https://www.agnoshealth.com/forums/%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%AA%E0%B8%B2%E0%B9%80%E0%B8%AB%E0%B8%95%E0%B8%B8/944,ปวดหน่วงท้องน้อยซ้ายหน่วงไปบั้นเอว เคยตรวจอัลต้าซาวช่องคลอดเมื่อเดือน พค ปกติ จำเป็นต้องไปตรวจอีกไหมคะ,สวัสดีครับ ถ้าอาการปวดท้องน้อยซ้ายที่มีเป็นอาการใหม่ที่เพิ่งเกิดแล้วไม่หายไปเอง แนะนำให้ไปตรวจเพิ่มเติมครับ แต่อาจจะไม่ต้องเจาะจงถึงขั้นต้องทำอัลตร้าซาวน์เท่านั้น ในกรณีแบบนี้การตรวจโดยการคลำหน้าท้อง การตรวจภายใน หรือการตรวจปัสสาวะอาจจะได้ข้อมูลเกี่ยวกับอาการ/โรค มากกว่าครับ
https://www.agnoshealth.com/forums/%E0%B8%A0%E0%B8%B2%E0%B8%A7%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%9C%E0%B8%B4%E0%B8%94%E0%B8%9B%E0%B8%81%E0%B8%95%E0%B8%B4/604,"สวัสดีครับ ผมอายุ 13 ปี ปัจจุบันมีอาการ ใจเต้นเร็ว คิดมาก เครียดวิตกกังวล รู้สึกไม่ค่อยมีแรง เบื่อหน่าย ไม่ค่อยร่าเริงเหมือนเดิม ตื่นเช้าา ไม่ค่อยมีแรง บางทีวิตกเกินไป มีอาการหายใจลำบากร่วมด้วย แน่นช่วงท้องบน อยู่นิ่งไม่ค่อยได้ เบื่ออาหาร ไม่มีอาการปวดท้อง (แต่ก่อนกินข้าวไม่เป็นเวลาและชอบนอนทันทีตอนกินข้าวเสร็จ) ไม่ทราบว่าผมเป็นโรคอะไรหรือครับ ตอนนี้กังวลใจมากครับ
ขอบคุณครับ",สวัสดีครับ อาการที่เล่ามา เรื่องวิตกกังวล ไม่มีแรง ไม่ร่าเริง หายใจไม่สะดวก แน่นท้อง เบื่ออาหาร มีโอกาสเกิดได้จากหลายสาเหตุครับ เช่น โรควิตกกังวล โรคแพนิค โรคซึมเศร้า ในกรณีนี้หมอแนะนำให้ไปพบจิตแพทย์เพื่อพูดคุยในรายละเอียดของอาการแต่ละอย่างเพิ่มเติมก่อนทเพื่อให้ทราบสาเหตุที่แน่ชัดและจะได้มีการให้คำแนะนำและการรักษาที่เหมาะสมต่อไปครับ
